id,maakond,linn,linnaosa,pind,tube,magamistube,korrus,korruseid,ehitusaasta,seisukord,energiamärgis,hoone materjal,omandivorm,hind3559669,harjumaa,harku vald,tiskre,85.5,4,3,2,2,2024,uus,a,,korteriomand,282150
3688062,harjumaa,lääne-harju vald,paldiski linn,60.5,3,2,5,5,1987,renoveeritud,e,,korteriomand,73000
3690676,harjumaa,tallinn,lasnamäe,52.8,2,2,4,5,1994,heas korras,-,,korteriomand,124000
3553078,harjumaa,rae vald,peetri,105.1,4,3,1,2,2024,uus,a,,korteriomand,330000
3581774,harjumaa,tallinn,mustamäe,45.4,2,1,8,12,2020,uus,c,,korteriomand,179000
3689403,harjumaa,tallinn,mustamäe,42.1,3,2,5,5,1964,renoveeritud,d,,korteriomand,122000
3691536,harjumaa,tallinn,nõmme,93.5,4,3,4,4,2023,uus,b,,korteriomand,420000
3701550,harjumaa,tallinn,pirita,97.3,5,4,2,2,1994,keskmine,puudub,,korteriomand,189000
3702087,harjumaa,tallinn,haabersti,44.2,2,1,12,16,2024,uusarendus,b,,korteriomand,214900
3650170,harjumaa,tallinn,põhja-tallinn,55,2,1,1,4,,renoveeritud,puudub,,korteriomand,149900
3701364,harjumaa,tallinn,kesklinn,22.2,1,,2,2,1900,,puudub,,korteriomand,88800
3680163,pärnumaa,pärnu,mai,67.3,3,2,4,5,1979,renoveeritud,d,,korteriomand,116800
3671332,harjumaa,lääne-harju vald,meremõisa,78,3,2,2,3,2009,uus,-,,korteriomand,199000
3188742,tartumaa,tartu,tartu linn,57,3,2,2,4,2022,uus,b,,korteriomand,250000
3690840,harjumaa,tallinn,lasnamäe,52.8,3,2,4,5,1994,renoveeritud,-,,,124000
3691841,harjumaa,tallinn,nõmme,41.3,2,1,4,4,2023,uus,b,,korteriomand,189000
3692087,harjumaa,tallinn,lasnamäe,75,3,2,4,9,2004,heas korras,e,,korteriomand,225000
3687988,harjumaa,tallinn,lasnamäe,59.5,3,2,8,9,2019,uus,c,,korteriomand,182700
3665434,harjumaa,tallinn,kesklinn,55.8,2,1,2,4,2024,uusarendus,a,,korteriomand,263316
3687782,harjumaa,tallinn,haabersti,61.6,3,2,3,3,2006,renoveeritud,e,,korteriomand,169900
3701655,tartumaa,tartu,tartu linn,65.8,3,2,4,5,1976,renoveeritud,c,,korteriomand,129900
3702127,harjumaa,tallinn,põhja-tallinn,53.4,2,1,3,7,2022,uus,a,,korteriomand,289900
3568546,harjumaa,tallinn,haabersti,11.7,1,1,3,5,1966,san. remont tehtud,f,,korteriomand,49900
3685839,harjumaa,viimsi vald,viimsi,53.6,2,1,1,2,2018,uus,c,,kinnistu,194900
3693815,harjumaa,keila,4 tuba - kalda tn 4a,72.1,4,3,1,3,1987,renoveeritud,d,,korteriomand,149900
3631685,harjumaa,tallinn,põhja-tallinn,37.1,2,1,4,4,1960,renoveeritud,d,,korteriomand,115000
3688925,harjumaa,tallinn,lasnamäe,32.7,2,1,3,5,1972,uus,d,,korteriomand,101000
3327587,harjumaa,tallinn,kesklinn,47.6,2,1,3,5,1938,heas korras,d,,korteriomand,190400
3623008,harjumaa,maardu,3 tuba - ringi tn 60,65.7,3,2,5,5,1980,renoveeritud,puudub,,korteriomand,85000
3700867,harjumaa,tallinn,lasnamäe,64.8,3,2,7,9,1984,heas korras,d,,korteriomand,120000
3685965,harjumaa,tallinn,kesklinn,148.3,4,3,5,5,2018,uus,b,,korteriomand,1250000
3697246,harjumaa,kiili vald,vaela,81.9,4,3,2,2,2019,uus,a,,korteriomand,260000
3702780,harjumaa,tallinn,haabersti,53.7,2,,2,3,2016,uus,-,,korteriomand,169900
3673413,harjumaa,tallinn,põhja-tallinn,41.1,2,1,1,3,1927,renoveeritud,puudub,,korteriomand,139000
3699260,harjumaa,tallinn,mustamäe,43.8,2,1,2,5,1966,renoveeritud,e,,korteriomand,126000
3665738,tartumaa,tartu,tartu linn,112.4,4,,2,2,2015,heas korras,c,,korteriomand,399000
3670319,tartumaa,tartu,vorbuse,93.7,3,2,1,2,2013,heas korras,-,,kaasomand,134000
3625501,tartumaa,tartu,tartu linn,55.6,2,1,2,8,2025,uusarendus,a,,korteriomand,165000
3702695,tartumaa,elva vald,puhja,77.5,4,3,3,4,1991,heas korras,,,,83000
3696489,harjumaa,saku vald,saku,63,3,2,1,2,1959,renoveeritud,puudub,,korteriomand,149900
3700098,harjumaa,rae vald,peetri,98.1,4,3,3,3,2019,uus,d,,korteriomand,299990
3686065,harjumaa,tallinn,lasnamäe,69,4,3,9,9,1988,renoveeritud,e,,korteriomand,159900
3701866,harjumaa,tallinn,haabersti,65.4,3,2,11,16,2024,uusarendus,b,,korteriomand,299900
3692968,harjumaa,tallinn,kristiine,16.4,1,1,2,5,1966,san. remont tehtud,f,,korteriomand,57500
3702103,harjumaa,tallinn,põhja-tallinn,55.3,2,1,4,5,2022,uusarendus,a,,korteriomand,274900
